year,month,prefecture,prefecture_total_job_count,national_total_job_count,source_sheet,source_url
2024,6,神奈川県,89857,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,新潟県,45847,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,富山県,20569,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,石川県,24395,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,福井県,16970,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,山梨県,14647,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,長野県,38762,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,岐阜県,41023,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,静岡県,56054,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,愛知県,114969,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,三重県,25476,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,滋賀県,19081,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,京都府,44502,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,大阪府,173286,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,兵庫県,70283,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,奈良県,17914,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,和歌山県,14602,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,鳥取県,11354,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,島根県,14793,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,岡山県,35869,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,広島県,56879,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,山口県,25428,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,徳島県,13980,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,香川県,20742,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,愛媛県,25994,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,高知県,12465,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,福岡県,93419,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,佐賀県,16717,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,長崎県,24356,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,熊本県,30517,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,大分県,22036,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,宮崎県,23576,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,鹿児島県,36646,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,6,沖縄県,23997,2131711,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,北海道,79819,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,青森県,22834,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,岩手県,22089,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,宮城県,40729,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,秋田県,18098,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,山形県,20121,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,福島県,32072,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,茨城県,42386,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,栃木県,36092,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,群馬県,31317,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,埼玉県,84016,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,千葉県,64380,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,東京都,334619,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,神奈川県,91619,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,新潟県,45950,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,富山県,20749,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,石川県,24849,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,福井県,16851,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,山梨県,14678,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,長野県,38755,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,岐阜県,40691,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,静岡県,56731,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,愛知県,115203,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,三重県,25745,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,滋賀県,19220,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,京都府,45112,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,大阪府,175623,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,兵庫県,72558,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,奈良県,18814,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,和歌山県,14598,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,鳥取県,11382,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,島根県,15084,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,岡山県,37645,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,広島県,57286,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,山口県,25874,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,徳島県,13934,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,香川県,20763,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,愛媛県,26048,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,高知県,12856,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,福岡県,92715,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,佐賀県,16659,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,長崎県,24378,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,熊本県,30673,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,大分県,21900,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,宮崎県,23540,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,鹿児島県,36493,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,7,沖縄県,24456,2158004,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,北海道,78877,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,青森県,22480,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,岩手県,22046,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,宮城県,40427,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,秋田県,18083,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,山形県,20479,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,福島県,32104,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,茨城県,42155,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,栃木県,35122,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,群馬県,31240,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,埼玉県,83851,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,千葉県,64995,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,東京都,322225,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,神奈川県,90959,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,新潟県,46232,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,富山県,20425,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,石川県,24575,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,福井県,16957,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,山梨県,14464,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,長野県,38112,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,岐阜県,40509,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,静岡県,57602,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,愛知県,113870,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,三重県,25448,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,滋賀県,19355,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,京都府,45466,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,大阪府,172379,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,兵庫県,72481,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,奈良県,19195,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,和歌山県,14577,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,鳥取県,10999,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,島根県,14691,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,岡山県,38666,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,広島県,56224,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,山口県,25712,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,徳島県,13798,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,香川県,20627,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,愛媛県,25838,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,高知県,13008,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,福岡県,95040,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,佐賀県,16198,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,長崎県,23817,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,熊本県,30125,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,大分県,21554,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,宮崎県,22972,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,鹿児島県,34902,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,8,沖縄県,24829,2135690,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,北海道,79841,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,青森県,23035,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,岩手県,22234,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,宮城県,40683,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,秋田県,18276,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,山形県,21122,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,福島県,33056,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,茨城県,43627,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,栃木県,35944,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,群馬県,32483,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,埼玉県,85430,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,千葉県,66528,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,東京都,317417,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,神奈川県,89517,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,新潟県,46402,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,富山県,20508,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,石川県,25602,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,福井県,17100,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,山梨県,14208,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,長野県,38632,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,岐阜県,40379,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,静岡県,57972,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,愛知県,113804,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,三重県,25660,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,滋賀県,19817,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,京都府,46799,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,大阪府,177607,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,兵庫県,73341,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,奈良県,19335,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,和歌山県,14796,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,鳥取県,11271,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,島根県,15038,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,岡山県,40172,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,広島県,57695,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,山口県,26306,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,徳島県,14163,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,香川県,20767,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,愛媛県,26337,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,高知県,13021,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,福岡県,95823,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,佐賀県,16500,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,長崎県,24378,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,熊本県,30501,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,大分県,22499,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,宮崎県,23925,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,鹿児島県,34914,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,9,沖縄県,24750,2159215,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,北海道,80277,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,青森県,23393,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,岩手県,22621,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,宮城県,41849,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,秋田県,18245,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,山形県,21200,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,福島県,34063,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,茨城県,44352,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,栃木県,36166,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,群馬県,33375,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,埼玉県,88695,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,千葉県,69587,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,東京都,326674,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,神奈川県,94651,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,新潟県,47302,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
2024,10,富山県,21128,2222819,第１４表ー４（パート含む常用）,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040428402&fileKind=0
