year,month,job_metric,major_category,occupation_name,job_count
2014,11,新規求人数,,生産設備制御・監視の職業（金属）,427
2014,11,有効求人数,,生産関連・生産類似の職業,14282
2014,11,新規求人数,,生産関連・生産類似の職業,4441
2014,11,有効求人数,,生産関連事務の職業,14252
2014,11,新規求人数,,生産関連事務の職業,4844
2014,11,有効求人数,,社会福祉の専門的職業,78048
2014,11,新規求人数,,社会福祉の専門的職業,27043
2014,11,有効求人数,,管理的職業,6842
2014,11,新規求人数,,管理的職業,2124
2014,11,有効求人数,,美術家、デザイナー、写真家、映像撮影者,8813
2014,11,新規求人数,,美術家、デザイナー、写真家、映像撮影者,2806
2014,11,有効求人数,総計,職業計,2019511
2014,11,新規求人数,総計,職業計,657656
2014,11,有効求人数,,自動車運転の職業,92701
2014,11,新規求人数,,自動車運転の職業,29781
2014,11,有効求人数,,船舶・航空機運転の職業,107
2014,11,新規求人数,,船舶・航空機運転の職業,37
2014,11,有効求人数,,製品検査の職業（金属除く）,5587
2014,11,新規求人数,,製品検査の職業（金属除く）,1881
2014,11,有効求人数,,製品検査の職業（金属）,2696
2014,11,新規求人数,,製品検査の職業（金属）,901
2014,11,有効求人数,,製品製造・加工処理の職業（金属除く）,74184
2014,11,新規求人数,,製品製造・加工処理の職業（金属除く）,24739
2014,11,有効求人数,,製造技術者,8048
2014,11,新規求人数,,製造技術者,2613
2014,11,有効求人数,,販売の職業,264593
2014,11,新規求人数,,販売の職業,82343
2014,11,有効求人数,,販売類似の職業,7714
2014,11,新規求人数,,販売類似の職業,2604
2014,11,有効求人数,,輸送・機械運転の職業,110494
2014,11,新規求人数,,輸送・機械運転の職業,35681
2014,11,有効求人数,,農林漁業の職業,13024
2014,11,新規求人数,,農林漁業の職業,4200
2014,11,有効求人数,,運搬の職業,53207
2014,11,新規求人数,,運搬の職業,18148
2014,11,有効求人数,,運搬・清掃・包装等の職業,178961
2014,11,新規求人数,,運搬・清掃・包装等の職業,60615
2014,11,有効求人数,,運輸・郵便事務の職業,4999
2014,11,新規求人数,,運輸・郵便事務の職業,1657
2014,11,有効求人数,,金属材料製造、金属加工、金属溶接・溶断の職業,40700
2014,11,新規求人数,,金属材料製造、金属加工、金属溶接・溶断の職業,13327
2014,11,有効求人数,,鉄道運転の職業,50
2014,11,新規求人数,,鉄道運転の職業,32
2014,11,有効求人数,,開発技術者,19433
2014,11,新規求人数,,開発技術者,6378
2014,11,有効求人数,,電気工事の職業,15885
2014,11,新規求人数,,電気工事の職業,4832
2014,11,有効求人数,,飲食物調理の職業,116821
2014,11,新規求人数,,飲食物調理の職業,35840
2014,12,有効求人数,,その他のサービスの職業,17590
2014,12,新規求人数,,その他のサービスの職業,6287
2014,12,有効求人数,,その他の保健医療の職業,19448
2014,12,新規求人数,,その他の保健医療の職業,6459
2014,12,有効求人数,専門・技術,その他の専門的職業,31990
2014,12,新規求人数,専門・技術,その他の専門的職業,11782
2014,12,有効求人数,専門・技術,その他の技術者,1625
2014,12,新規求人数,専門・技術,その他の技術者,614
2014,12,有効求人数,,その他の輸送の職業,4112
2014,12,新規求人数,,その他の輸送の職業,1376
2014,12,有効求人数,,その他の運搬・清掃・包装等の職業,43090
2014,12,新規求人数,,その他の運搬・清掃・包装等の職業,14354
2014,12,有効求人数,,サービスの職業,483903
2014,12,新規求人数,,サービスの職業,154529
2014,12,有効求人数,,一般事務の職業,112959
2014,12,新規求人数,,一般事務の職業,42682
2014,12,有効求人数,,事務用機器操作の職業,3397
2014,12,新規求人数,,事務用機器操作の職業,1109
2014,12,有効求人数,,事務的職業,169822
2014,12,新規求人数,,事務的職業,62421
2014,12,有効求人数,,介護サービスの職業,178971
2014,12,新規求人数,,介護サービスの職業,57286
2014,12,有効求人数,集計区分,介護関係職種（注２）カ,223768
2014,12,新規求人数,集計区分,介護関係職種（注２）カ,73192
2014,12,有効求人数,,会計事務の職業,15527
2014,12,新規求人数,,会計事務の職業,5961
2014,12,有効求人数,,保健医療サービスの職業,22776
2014,12,新規求人数,,保健医療サービスの職業,7730
2014,12,有効求人数,,保健師、助産師、看護師,97507
2014,12,新規求人数,,保健師、助産師、看護師,32494
2014,12,有効求人数,,保安の職業,55639
2014,12,新規求人数,,保安の職業,17273
2014,12,有効求人数,分類不能,分類不能の職業,0
2014,12,新規求人数,分類不能,分類不能の職業,0
2014,12,有効求人数,,包装の職業,7538
2014,12,新規求人数,,包装の職業,2665
2014,12,有効求人数,,医師、歯科医師、獣医師、薬剤師,20117
2014,12,新規求人数,,医師、歯科医師、獣医師、薬剤師,6985
2014,12,有効求人数,専門・技術,医療技術者,32397
2014,12,新規求人数,専門・技術,医療技術者,10918
2014,12,有効求人数,,商品販売の職業,161939
2014,12,新規求人数,,商品販売の職業,52981
2014,12,有効求人数,,営業の職業,78900
2014,12,新規求人数,,営業の職業,25072
2014,12,有効求人数,,営業・販売関連事務の職業,19360
2014,12,新規求人数,,営業・販売関連事務の職業,6681
2014,12,有効求人数,,土木の職業,33133
2014,12,新規求人数,,土木の職業,9617
2014,12,有効求人数,,外勤事務の職業,843
2014,12,新規求人数,,外勤事務の職業,359
2014,12,有効求人数,,定置・建設機械運転の職業,12673
2014,12,新規求人数,,定置・建設機械運転の職業,4125
2014,12,有効求人数,,家庭生活支援サービスの職業,2267
2014,12,新規求人数,,家庭生活支援サービスの職業,1074
2014,12,有効求人数,,専門的・技術的職業,413840
2014,12,新規求人数,,専門的・技術的職業,139983
2014,12,有効求人数,,居住施設・ビル等の管理の職業,8815
2014,12,新規求人数,,居住施設・ビル等の管理の職業,3302
2014,12,有効求人数,専門・技術,建築・土木・測量技術者,47780
2014,12,新規求人数,専門・技術,建築・土木・測量技術者,14955
2014,12,有効求人数,,建設の職業,23959
2014,12,新規求人数,,建設の職業,7279
2014,12,有効求人数,,建設・採掘の職業,88255
2014,12,新規求人数,,建設・採掘の職業,26493
2014,12,有効求人数,,建設躯体工事の職業,15871
2014,12,新規求人数,,建設躯体工事の職業,4813
2014,12,有効求人数,専門・技術,情報処理・通信技術者,45735
2014,12,新規求人数,専門・技術,情報処理・通信技術者,14223
2014,12,有効求人数,,採掘の職業,165
2014,12,新規求人数,,採掘の職業,57
2014,12,有効求人数,,接客・給仕の職業,104002
2014,12,新規求人数,,接客・給仕の職業,29961
2014,12,有効求人数,,機械整備・修理の職業,23342
2014,12,新規求人数,,機械整備・修理の職業,7701
2014,12,有効求人数,,機械検査の職業,4512
2014,12,新規求人数,,機械検査の職業,1568
2014,12,有効求人数,,機械組立の職業,22973
2014,12,新規求人数,,機械組立の職業,7645
2014,12,有効求人数,,清掃の職業,66102
2014,12,新規求人数,,清掃の職業,20998
2014,12,有効求人数,,生活衛生サービスの職業,37700
2014,12,新規求人数,,生活衛生サービスの職業,11271
2014,12,有効求人数,,生産工程の職業,183414
2014,12,新規求人数,,生産工程の職業,60627
2014,12,有効求人数,,生産設備制御・監視の職業（機械組立）,1199
2014,12,新規求人数,,生産設備制御・監視の職業（機械組立）,390
2014,12,有効求人数,,生産設備制御・監視の職業（金属除く）,2349
2014,12,新規求人数,,生産設備制御・監視の職業（金属除く）,803
2014,12,有効求人数,,生産設備制御・監視の職業（金属）,1201
2014,12,新規求人数,,生産設備制御・監視の職業（金属）,401
2014,12,有効求人数,,生産関連・生産類似の職業,13379
2014,12,新規求人数,,生産関連・生産類似の職業,4242
2014,12,有効求人数,,生産関連事務の職業,13147
2014,12,新規求人数,,生産関連事務の職業,4266
2014,12,有効求人数,,社会福祉の専門的職業,81536
2014,12,新規求人数,,社会福祉の専門的職業,30198
2014,12,有効求人数,,管理的職業,6910
2014,12,新規求人数,,管理的職業,2464
2014,12,有効求人数,,美術家、デザイナー、写真家、映像撮影者,8535
2014,12,新規求人数,,美術家、デザイナー、写真家、映像撮影者,2801
2014,12,有効求人数,総計,職業計,1932109
2014,12,新規求人数,総計,職業計,634216
2014,12,有効求人数,,自動車運転の職業,88026
2014,12,新規求人数,,自動車運転の職業,27244
2014,12,有効求人数,,船舶・航空機運転の職業,107
2014,12,新規求人数,,船舶・航空機運転の職業,22
2014,12,有効求人数,,製品検査の職業（金属除く）,5428
2014,12,新規求人数,,製品検査の職業（金属除く）,1938
2014,12,有効求人数,,製品検査の職業（金属）,2545
2014,12,新規求人数,,製品検査の職業（金属）,960
2014,12,有効求人数,,製品製造・加工処理の職業（金属除く）,67946
2014,12,新規求人数,,製品製造・加工処理の職業（金属除く）,22059
2014,12,有効求人数,,製造技術者,7790
2014,12,新規求人数,,製造技術者,2482
2014,12,有効求人数,,販売の職業,248238
2014,12,新規求人数,,販売の職業,80253
2014,12,有効求人数,,販売類似の職業,7399
2014,12,新規求人数,,販売類似の職業,2200
2014,12,有効求人数,,輸送・機械運転の職業,104984
2014,12,新規求人数,,輸送・機械運転の職業,32794
2014,12,有効求人数,,農林漁業の職業,11648
2014,12,新規求人数,,農林漁業の職業,3960
2014,12,有効求人数,,運搬の職業,48726
2014,12,新規求人数,,運搬の職業,15402
2014,12,有効求人数,,運搬・清掃・包装等の職業,165456
2014,12,新規求人数,,運搬・清掃・包装等の職業,53419
2014,12,有効求人数,,運輸・郵便事務の職業,4589
2014,12,新規求人数,,運輸・郵便事務の職業,1363
2014,12,有効求人数,,金属材料製造、金属加工、金属溶接・溶断の職業,38540
2014,12,新規求人数,,金属材料製造、金属加工、金属溶接・溶断の職業,12920
2014,12,有効求人数,,鉄道運転の職業,66
2014,12,新規求人数,,鉄道運転の職業,27
2014,12,有効求人数,,開発技術者,19380
2014,12,新規求人数,,開発技術者,6072
2014,12,有効求人数,,電気工事の職業,15127
2014,12,新規求人数,,電気工事の職業,4727
2014,12,有効求人数,,飲食物調理の職業,111782
2014,12,新規求人数,,飲食物調理の職業,37618
2015,1,有効求人数,,その他のサービスの職業,20676
2015,1,新規求人数,,その他のサービスの職業,9648
2015,1,有効求人数,,その他の保健医療の職業,19700
2015,1,新規求人数,,その他の保健医療の職業,8188
2015,1,有効求人数,専門・技術,その他の専門的職業,36852
2015,1,新規求人数,専門・技術,その他の専門的職業,16020
2015,1,有効求人数,専門・技術,その他の技術者,1695
2015,1,新規求人数,専門・技術,その他の技術者,646
2015,1,有効求人数,,その他の輸送の職業,4455
2015,1,新規求人数,,その他の輸送の職業,1939
2015,1,有効求人数,,その他の運搬・清掃・包装等の職業,45155
2015,1,新規求人数,,その他の運搬・清掃・包装等の職業,18749
2015,1,有効求人数,,サービスの職業,499175
2015,1,新規求人数,,サービスの職業,203339
2015,1,有効求人数,,一般事務の職業,126812
2015,1,新規求人数,,一般事務の職業,61482
2015,1,有効求人数,,事務用機器操作の職業,3474
2015,1,新規求人数,,事務用機器操作の職業,1517
2015,1,有効求人数,,事務的職業,187284
2015,1,新規求人数,,事務的職業,88835
2015,1,有効求人数,,介護サービスの職業,180551
2015,1,新規求人数,,介護サービスの職業,70434
2015,1,有効求人数,集計区分,介護関係職種（注２）カ,228666
2015,1,新規求人数,集計区分,介護関係職種（注２）カ,90833
2015,1,有効求人数,,会計事務の職業,16774
2015,1,新規求人数,,会計事務の職業,7699
2015,1,有効求人数,,保健医療サービスの職業,25025
2015,1,新規求人数,,保健医療サービスの職業,11148
2015,1,有効求人数,,保健師、助産師、看護師,101323
2015,1,新規求人数,,保健師、助産師、看護師,40412
2015,1,有効求人数,,保安の職業,56585
2015,1,新規求人数,,保安の職業,22426
2015,1,有効求人数,分類不能,分類不能の職業,0
2015,1,新規求人数,分類不能,分類不能の職業,0
2015,1,有効求人数,,包装の職業,7821
2015,1,新規求人数,,包装の職業,3372
2015,1,有効求人数,,医師、歯科医師、獣医師、薬剤師,20759
2015,1,新規求人数,,医師、歯科医師、獣医師、薬剤師,7608
2015,1,有効求人数,専門・技術,医療技術者,33967
2015,1,新規求人数,専門・技術,医療技術者,13622
2015,1,有効求人数,,商品販売の職業,166985
2015,1,新規求人数,,商品販売の職業,67596
2015,1,有効求人数,,営業の職業,80246
2015,1,新規求人数,,営業の職業,32230
2015,1,有効求人数,,営業・販売関連事務の職業,20664
2015,1,新規求人数,,営業・販売関連事務の職業,9233
2015,1,有効求人数,,土木の職業,32198
2015,1,新規求人数,,土木の職業,12472
2015,1,有効求人数,,外勤事務の職業,888
2015,1,新規求人数,,外勤事務の職業,417
2015,1,有効求人数,,定置・建設機械運転の職業,12748
2015,1,新規求人数,,定置・建設機械運転の職業,5040
2015,1,有効求人数,,家庭生活支援サービスの職業,2637
2015,1,新規求人数,,家庭生活支援サービスの職業,1169
2015,1,有効求人数,,専門的・技術的職業,432669
2015,1,新規求人数,,専門的・技術的職業,172543
2015,1,有効求人数,,居住施設・ビル等の管理の職業,10088
2015,1,新規求人数,,居住施設・ビル等の管理の職業,4734
2015,1,有効求人数,専門・技術,建築・土木・測量技術者,47592
2015,1,新規求人数,専門・技術,建築・土木・測量技術者,18286
2015,1,有効求人数,,建設の職業,24618
2015,1,新規求人数,,建設の職業,10064
2015,1,有効求人数,,建設・採掘の職業,87789
2015,1,新規求人数,,建設・採掘の職業,34612
2015,1,有効求人数,,建設躯体工事の職業,15578
2015,1,新規求人数,,建設躯体工事の職業,5975
2015,1,有効求人数,専門・技術,情報処理・通信技術者,45804
2015,1,新規求人数,専門・技術,情報処理・通信技術者,17240
2015,1,有効求人数,,採掘の職業,167
2015,1,新規求人数,,採掘の職業,52
2015,1,有効求人数,,接客・給仕の職業,106973
2015,1,新規求人数,,接客・給仕の職業,44140
2015,1,有効求人数,,機械整備・修理の職業,24374
2015,1,新規求人数,,機械整備・修理の職業,9722
2015,1,有効求人数,,機械検査の職業,4714
2015,1,新規求人数,,機械検査の職業,2060
2015,1,有効求人数,,機械組立の職業,23321
2015,1,新規求人数,,機械組立の職業,9964
2015,1,有効求人数,,清掃の職業,68099
2015,1,新規求人数,,清掃の職業,29145
2015,1,有効求人数,,生活衛生サービスの職業,37799
2015,1,新規求人数,,生活衛生サービスの職業,14878
2015,1,有効求人数,,生産工程の職業,191339
2015,1,新規求人数,,生産工程の職業,81964
2015,1,有効求人数,,生産設備制御・監視の職業（機械組立）,1290
2015,1,新規求人数,,生産設備制御・監視の職業（機械組立）,613
2015,1,有効求人数,,生産設備制御・監視の職業（金属除く）,2536
2015,1,新規求人数,,生産設備制御・監視の職業（金属除く）,1193
2015,1,有効求人数,,生産設備制御・監視の職業（金属）,1206
2015,1,新規求人数,,生産設備制御・監視の職業（金属）,552
2015,1,有効求人数,,生産関連・生産類似の職業,13498
2015,1,新規求人数,,生産関連・生産類似の職業,5485
2015,1,有効求人数,,生産関連事務の職業,13889
2015,1,新規求人数,,生産関連事務の職業,6233
2015,1,有効求人数,,社会福祉の専門的職業,88915
2015,1,新規求人数,,社会福祉の専門的職業,36815
2015,1,有効求人数,,管理的職業,7564
2015,1,新規求人数,,管理的職業,3302
2015,1,有効求人数,,美術家、デザイナー、写真家、映像撮影者,8745
2015,1,新規求人数,,美術家、デザイナー、写真家、映像撮影者,3372
2015,1,有効求人数,総計,職業計,2010924
2015,1,新規求人数,総計,職業計,835078
2015,1,有効求人数,,自動車運転の職業,91440
2015,1,新規求人数,,自動車運転の職業,38467
2015,1,有効求人数,,船舶・航空機運転の職業,92
2015,1,新規求人数,,船舶・航空機運転の職業,26
2015,1,有効求人数,,製品検査の職業（金属除く）,5965
2015,1,新規求人数,,製品検査の職業（金属除く）,2697
2015,1,有効求人数,,製品検査の職業（金属）,2844
2015,1,新規求人数,,製品検査の職業（金属）,1295
2015,1,有効求人数,,製品製造・加工処理の職業（金属除く）,70946
2015,1,新規求人数,,製品製造・加工処理の職業（金属除く）,30821
2015,1,有効求人数,,製造技術者,8001
2015,1,新規求人数,,製造技術者,3175
2015,1,有効求人数,,販売の職業,254531
2015,1,新規求人数,,販売の職業,102531
2015,1,有効求人数,,販売類似の職業,7300
2015,1,新規求人数,,販売類似の職業,2705
2015,1,有効求人数,,輸送・機械運転の職業,108785
2015,1,新規求人数,,輸送・機械運転の職業,45490
2015,1,有効求人数,,農林漁業の職業,12255
2015,1,新規求人数,,農林漁業の職業,5283
2015,1,有効求人数,,運搬の職業,51873
2015,1,新規求人数,,運搬の職業,23487
2015,1,有効求人数,,運搬・清掃・包装等の職業,172948
2015,1,新規求人数,,運搬・清掃・包装等の職業,74753
2015,1,有効求人数,,運輸・郵便事務の職業,4783
2015,1,新規求人数,,運輸・郵便事務の職業,2254
2015,1,有効求人数,,金属材料製造、金属加工、金属溶接・溶断の職業,40645
2015,1,新規求人数,,金属材料製造、金属加工、金属溶接・溶断の職業,17562
2015,1,有効求人数,,鉄道運転の職業,50
2015,1,新規求人数,,鉄道運転の職業,18
2015,1,有効求人数,,開発技術者,19316
2015,1,新規求人数,,開発技術者,7159
2015,1,有効求人数,,電気工事の職業,15228
2015,1,新規求人数,,電気工事の職業,6049
2015,1,有効求人数,,飲食物調理の職業,115426
2015,1,新規求人数,,飲食物調理の職業,47188
2015,2,有効求人数,,その他のサービスの職業,24023
2015,2,新規求人数,,その他のサービスの職業,9599
2015,2,有効求人数,,その他の保健医療の職業,21504
2015,2,新規求人数,,その他の保健医療の職業,8202
2015,2,有効求人数,専門・技術,その他の専門的職業,45731
2015,2,新規求人数,専門・技術,その他の専門的職業,20366
2015,2,有効求人数,専門・技術,その他の技術者,1977
2015,2,新規求人数,専門・技術,その他の技術者,768
2015,2,有効求人数,,その他の輸送の職業,4590
2015,2,新規求人数,,その他の輸送の職業,1695
2015,2,有効求人数,,その他の運搬・清掃・包装等の職業,48210
2015,2,新規求人数,,その他の運搬・清掃・包装等の職業,18856
2015,2,有効求人数,,サービスの職業,522064
2015,2,新規求人数,,サービスの職業,184924
2015,2,有効求人数,,一般事務の職業,146995
2015,2,新規求人数,,一般事務の職業,65788
2015,2,有効求人数,,事務用機器操作の職業,3781
2015,2,新規求人数,,事務用機器操作の職業,1556
2015,2,有効求人数,,事務的職業,210908
2015,2,新規求人数,,事務的職業,90426
2015,2,有効求人数,,介護サービスの職業,181752
2015,2,新規求人数,,介護サービスの職業,60773
2015,2,有効求人数,集計区分,介護関係職種（注２）カ,234191
2015,2,新規求人数,集計区分,介護関係職種（注２）カ,80394
2015,2,有効求人数,,会計事務の職業,17712
2015,2,新規求人数,,会計事務の職業,6886
2015,2,有効求人数,,保健医療サービスの職業,27044
2015,2,新規求人数,,保健医療サービスの職業,10291
2015,2,有効求人数,,保健師、助産師、看護師,104696
2015,2,新規求人数,,保健師、助産師、看護師,35768
2015,2,有効求人数,,保安の職業,57988
2015,2,新規求人数,,保安の職業,20146
2015,2,有効求人数,分類不能,分類不能の職業,0
2015,2,新規求人数,分類不能,分類不能の職業,0
2015,2,有効求人数,,包装の職業,8049
2015,2,新規求人数,,包装の職業,2999
2015,2,有効求人数,,医師、歯科医師、獣医師、薬剤師,21099
2015,2,新規求人数,,医師、歯科医師、獣医師、薬剤師,6812
2015,2,有効求人数,専門・技術,医療技術者,35992
2015,2,新規求人数,専門・技術,医療技術者,12779
2015,2,有効求人数,,商品販売の職業,173138
2015,2,新規求人数,,商品販売の職業,60216
2015,2,有効求人数,,営業の職業,83225
2015,2,新規求人数,,営業の職業,28869
2015,2,有効求人数,,営業・販売関連事務の職業,21803
2015,2,新規求人数,,営業・販売関連事務の職業,8224
2015,2,有効求人数,,土木の職業,33085
2015,2,新規求人数,,土木の職業,11704
2015,2,有効求人数,,外勤事務の職業,1058
2015,2,新規求人数,,外勤事務の職業,501
2015,2,有効求人数,,定置・建設機械運転の職業,13313
2015,2,新規求人数,,定置・建設機械運転の職業,5038
2015,2,有効求人数,,家庭生活支援サービスの職業,2900
2015,2,新規求人数,,家庭生活支援サービスの職業,817
2015,2,有効求人数,,専門的・技術的職業,459464
2015,2,新規求人数,,専門的・技術的職業,166020
2015,2,有効求人数,,居住施設・ビル等の管理の職業,11252
2015,2,新規求人数,,居住施設・ビル等の管理の職業,4715
2015,2,有効求人数,専門・技術,建築・土木・測量技術者,48901
2015,2,新規求人数,専門・技術,建築・土木・測量技術者,16562
2015,2,有効求人数,,建設の職業,25578
2015,2,新規求人数,,建設の職業,8908
2015,2,有効求人数,,建設・採掘の職業,90704
2015,2,新規求人数,,建設・採掘の職業,31636
2015,2,有効求人数,,建設躯体工事の職業,16188
2015,2,新規求人数,,建設躯体工事の職業,5537
2015,2,有効求人数,専門・技術,情報処理・通信技術者,46983
2015,2,新規求人数,専門・技術,情報処理・通信技術者,16416
2015,2,有効求人数,,採掘の職業,187
2015,2,新規求人数,,採掘の職業,95
2015,2,有効求人数,,接客・給仕の職業,111890
2015,2,新規求人数,,接客・給仕の職業,40278
2015,2,有効求人数,,機械整備・修理の職業,25618
2015,2,新規求人数,,機械整備・修理の職業,9127
2015,2,有効求人数,,機械検査の職業,4965
2015,2,新規求人数,,機械検査の職業,1874
2015,2,有効求人数,,機械組立の職業,24199
2015,2,新規求人数,,機械組立の職業,9011
2015,2,有効求人数,,清掃の職業,71965
2015,2,新規求人数,,清掃の職業,27602
2015,2,有効求人数,,生活衛生サービスの職業,39721
2015,2,新規求人数,,生活衛生サービスの職業,14199
2015,2,有効求人数,,生産工程の職業,199634
2015,2,新規求人数,,生産工程の職業,73063
2015,2,有効求人数,,生産設備制御・監視の職業（機械組立）,1292
2015,2,新規求人数,,生産設備制御・監視の職業（機械組立）,417
2015,2,有効求人数,,生産設備制御・監視の職業（金属除く）,2740
2015,2,新規求人数,,生産設備制御・監視の職業（金属除く）,1037
2015,2,有効求人数,,生産設備制御・監視の職業（金属）,1407
2015,2,新規求人数,,生産設備制御・監視の職業（金属）,616
2015,2,有効求人数,,生産関連・生産類似の職業,14198
2015,2,新規求人数,,生産関連・生産類似の職業,5182
2015,2,有効求人数,,生産関連事務の職業,14561
2015,2,新規求人数,,生産関連事務の職業,5616
2015,2,有効求人数,,社会福祉の専門的職業,95530
2015,2,新規求人数,,社会福祉の専門的職業,35421
2015,2,有効求人数,,管理的職業,7919
2015,2,新規求人数,,管理的職業,2508
2015,2,有効求人数,,美術家、デザイナー、写真家、映像撮影者,9422
2015,2,新規求人数,,美術家、デザイナー、写真家、映像撮影者,3411
2015,2,有効求人数,総計,職業計,2120835
2015,2,新規求人数,総計,職業計,776236
2015,2,有効求人数,,自動車運転の職業,93985
2015,2,新規求人数,,自動車運転の職業,32951
2015,2,有効求人数,,船舶・航空機運転の職業,80
2015,2,新規求人数,,船舶・航空機運転の職業,28
2015,2,有効求人数,,製品検査の職業（金属除く）,6446
2015,2,新規求人数,,製品検査の職業（金属除く）,2431
2015,2,有効求人数,,製品検査の職業（金属）,3023
2015,2,新規求人数,,製品検査の職業（金属）,1126
2015,2,有効求人数,,製品製造・加工処理の職業（金属除く）,73092
2015,2,新規求人数,,製品製造・加工処理の職業（金属除く）,26703
2015,2,有効求人数,,製造技術者,8253
2015,2,新規求人数,,製造技術者,2937
2015,2,有効求人数,,販売の職業,263722
2015,2,新規求人数,,販売の職業,91663
2015,2,有効求人数,,販売類似の職業,7359
2015,2,新規求人数,,販売類似の職業,2578
2015,2,有効求人数,,輸送・機械運転の職業,112016
2015,2,新規求人数,,輸送・機械運転の職業,39741
2015,2,有効求人数,,農林漁業の職業,13792
2015,2,新規求人数,,農林漁業の職業,5642
2015,2,有効求人数,,運搬の職業,54400
2015,2,新規求人数,,運搬の職業,21010
2015,2,有効求人数,,運搬・清掃・包装等の職業,182624
2015,2,新規求人数,,運搬・清掃・包装等の職業,70467
2015,2,有効求人数,,運輸・郵便事務の職業,4998
2015,2,新規求人数,,運輸・郵便事務の職業,1855
2015,2,有効求人数,,金属材料製造、金属加工、金属溶接・溶断の職業,42654
2015,2,新規求人数,,金属材料製造、金属加工、金属溶接・溶断の職業,15539
2015,2,有効求人数,,鉄道運転の職業,48
2015,2,新規求人数,,鉄道運転の職業,29
2015,2,有効求人数,,開発技術者,19376
2015,2,新規求人数,,開発技術者,6578
2015,2,有効求人数,,電気工事の職業,15666
2015,2,新規求人数,,電気工事の職業,5392
2015,2,有効求人数,,飲食物調理の職業,123482
2015,2,新規求人数,,飲食物調理の職業,44252
2015,3,有効求人数,,その他のサービスの職業,25796
2015,3,新規求人数,,その他のサービスの職業,9434
2015,3,有効求人数,,その他の保健医療の職業,22399
2015,3,新規求人数,,その他の保健医療の職業,7857
2015,3,有効求人数,専門・技術,その他の専門的職業,43239
2015,3,新規求人数,専門・技術,その他の専門的職業,15163
2015,3,有効求人数,専門・技術,その他の技術者,2098
2015,3,新規求人数,専門・技術,その他の技術者,867
2015,3,有効求人数,,その他の輸送の職業,4783
2015,3,新規求人数,,その他の輸送の職業,1768
2015,3,有効求人数,,その他の運搬・清掃・包装等の職業,52415
2015,3,新規求人数,,その他の運搬・清掃・包装等の職業,20520
2015,3,有効求人数,,サービスの職業,547444
2015,3,新規求人数,,サービスの職業,189758
2015,3,有効求人数,,一般事務の職業,154916
2015,3,新規求人数,,一般事務の職業,64220
2015,3,有効求人数,,事務用機器操作の職業,3833
2015,3,新規求人数,,事務用機器操作の職業,1521
2015,3,有効求人数,,事務的職業,221521
2015,3,新規求人数,,事務的職業,89728
2015,3,有効求人数,,介護サービスの職業,183540
2015,3,新規求人数,,介護サービスの職業,60592
2015,3,有効求人数,集計区分,介護関係職種（注２）カ,237139
2015,3,新規求人数,集計区分,介護関係職種（注２）カ,79275
2015,3,有効求人数,,会計事務の職業,18435
2015,3,新規求人数,,会計事務の職業,7620
2015,3,有効求人数,,保健医療サービスの職業,27335
2015,3,新規求人数,,保健医療サービスの職業,9394
2015,3,有効求人数,,保健師、助産師、看護師,105372
2015,3,新規求人数,,保健師、助産師、看護師,34350
2015,3,有効求人数,,保安の職業,59780
2015,3,新規求人数,,保安の職業,20930
2015,3,有効求人数,分類不能,分類不能の職業,0
2015,3,新規求人数,分類不能,分類不能の職業,0
2015,3,有効求人数,,包装の職業,8649
2015,3,新規求人数,,包装の職業,3359
2015,3,有効求人数,,医師、歯科医師、獣医師、薬剤師,21110
2015,3,新規求人数,,医師、歯科医師、獣医師、薬剤師,7005
2015,3,有効求人数,専門・技術,医療技術者,37043
2015,3,新規求人数,専門・技術,医療技術者,12499
2015,3,有効求人数,,商品販売の職業,179437
2015,3,新規求人数,,商品販売の職業,61801
2015,3,有効求人数,,営業の職業,86030
2015,3,新規求人数,,営業の職業,29420
2015,3,有効求人数,,営業・販売関連事務の職業,22689
2015,3,新規求人数,,営業・販売関連事務の職業,8401
2015,3,有効求人数,,土木の職業,34282
2015,3,新規求人数,,土木の職業,11259
2015,3,有効求人数,,外勤事務の職業,1206
2015,3,新規求人数,,外勤事務の職業,507
2015,3,有効求人数,,定置・建設機械運転の職業,14305
2015,3,新規求人数,,定置・建設機械運転の職業,5434
2015,3,有効求人数,,家庭生活支援サービスの職業,2996
2015,3,新規求人数,,家庭生活支援サービスの職業,1157
2015,3,有効求人数,,専門的・技術的職業,461017
2015,3,新規求人数,,専門的・技術的職業,152985
2015,3,有効求人数,,居住施設・ビル等の管理の職業,11533
2015,3,新規求人数,,居住施設・ビル等の管理の職業,4678
2015,3,有効求人数,専門・技術,建築・土木・測量技術者,50201
2015,3,新規求人数,専門・技術,建築・土木・測量技術者,16280
2015,3,有効求人数,,建設の職業,26945
2015,3,新規求人数,,建設の職業,8966
2015,3,有効求人数,,建設・採掘の職業,94867
2015,3,新規求人数,,建設・採掘の職業,31479
2015,3,有効求人数,,建設躯体工事の職業,17023
2015,3,新規求人数,,建設躯体工事の職業,5622
2015,3,有効求人数,専門・技術,情報処理・通信技術者,48219
2015,3,新規求人数,専門・技術,情報処理・通信技術者,15544
2015,3,有効求人数,,採掘の職業,200
2015,3,新規求人数,,採掘の職業,83
2015,3,有効求人数,,接客・給仕の職業,122662
2015,3,新規求人数,,接客・給仕の職業,41745
2015,3,有効求人数,,機械整備・修理の職業,26373
