year,month,major_category,occupation_name,jobmedley_related,estat_job_count,major_category_coverage_rate,occupation_relative_factor,coverage_rate,estimated_national_job_count,factor_source,confidence,notes
2024,2,輸送・機械運転,定置・建設機械運転従事者,false,19331,0.500000,1.00,0.500000,38662,default_neutral,low,
2024,2,サービス,家庭生活支援サービス職業従事者,true,1848,0.450000,1.00,0.450000,4107,default_neutral,low,
2024,2,専門・技術,専門的・技術的職業従事者,false,511301,0.340000,1.00,0.340000,1503826,default_neutral,low,
2024,2,サービス,居住施設・ビル等管理人,false,10304,0.450000,1.00,0.450000,22898,default_neutral,low,
2024,2,専門・技術,建築・土木・測量技術者,false,60581,0.340000,1.05,0.357000,169695,default_heuristic,low,
2024,2,建設・採掘,建設・採掘従事者,false,115901,0.550000,1.00,0.550000,210729,default_neutral,low,
2024,2,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,32327,0.550000,1.10,0.605000,53433,default_heuristic,low,
2024,2,建設・採掘,建設躯体工事従事者,false,20482,0.550000,1.10,0.605000,33855,default_heuristic,low,
2024,2,専門・技術,情報処理・通信技術者,false,53429,0.340000,0.55,0.187000,285717,default_heuristic,low,
2024,2,建設・採掘,採掘従事者,false,318,0.550000,1.00,0.550000,578,default_neutral,low,
2024,2,サービス,接客・給仕職業従事者,false,80212,0.450000,0.95,0.427500,187630,default_heuristic,low,
2024,2,生産工程,機械整備・修理従事者,false,38346,0.500000,1.00,0.500000,76692,default_neutral,low,
2024,2,生産工程,機械検査従事者,false,3310,0.500000,1.00,0.500000,6620,default_neutral,low,
2024,2,生産工程,機械組立従事者,false,21275,0.500000,1.00,0.500000,42550,default_neutral,low,
2024,2,生産工程,機械組立設備制御・監視従事者,false,1685,0.500000,1.00,0.500000,3370,default_neutral,low,
2024,2,運搬・清掃・包装等,清掃従事者,true,74405,0.480000,1.05,0.504000,147629,default_heuristic,low,
2024,2,サービス,生活衛生サービス職業従事者,false,35401,0.450000,0.95,0.427500,82809,default_heuristic,low,
2024,2,生産工程,生産工程従事者,false,209538,0.500000,1.10,0.550000,380978,default_heuristic,low,
2024,2,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,6722,0.500000,1.00,0.500000,13444,default_neutral,low,
2024,2,生産工程,生産設備制御・監視従事者（金属製品）セ,false,3429,0.500000,1.00,0.500000,6858,default_neutral,low,
2024,2,生産工程,生産関連・生産類似作業従事者,false,14136,0.500000,1.00,0.500000,28272,default_neutral,low,
2024,2,事務,生産関連事務従事者,false,15219,0.350000,1.00,0.350000,43483,default_neutral,low,
2024,2,専門・技術,社会福祉専門職業従事者,true,132104,0.340000,1.20,0.408000,323784,default_heuristic,low,
2024,2,管理,管理的職業従事者,false,6887,0.200000,0.60,0.120000,57392,default_heuristic,low,
2024,2,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,5566,0.340000,0.45,0.153000,36379,default_heuristic,low,
2024,2,総計,職業計,false,2242514,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,2,輸送・機械運転,自動車運転従事者,true,104770,0.500000,1.10,0.550000,190491,default_heuristic,low,
2024,2,輸送・機械運転,船舶・航空機運転従事者,false,113,0.500000,1.00,0.500000,226,default_neutral,low,
2024,2,生産工程,製品検査従事者（金属製品を除く）,false,6134,0.500000,1.00,0.500000,12268,default_neutral,low,
2024,2,生産工程,製品検査従事者（金属製品）,false,3746,0.500000,1.00,0.500000,7492,default_neutral,low,
2024,2,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,69941,0.500000,1.00,0.500000,139882,default_neutral,low,
2024,2,生産工程,製品製造・加工処理従事者（金属製品）セ,false,40814,0.500000,1.00,0.500000,81628,default_neutral,low,
2024,2,専門・技術,製造技術者（開発を除く）,false,12562,0.340000,0.90,0.306000,41052,default_heuristic,low,
2024,2,専門・技術,製造技術者（開発）,false,14580,0.340000,0.75,0.255000,57176,default_heuristic,low,
2024,2,販売,販売従事者,false,209637,0.350000,0.80,0.280000,748704,default_heuristic,low,
2024,2,販売,販売類似職業従事者,false,6923,0.350000,0.85,0.297500,23271,default_heuristic,low,
2024,2,輸送・機械運転,輸送・機械運転従事者,false,131084,0.500000,1.05,0.525000,249684,default_heuristic,low,
2024,2,農林漁業,農林漁業従事者,false,17795,0.650000,1.00,0.650000,27377,default_neutral,low,
2024,2,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,191584,0.480000,1.05,0.504000,380127,default_heuristic,low,
2024,2,運搬・清掃・包装等,運搬従事者,false,56480,0.480000,1.00,0.480000,117667,default_neutral,low,
2024,2,事務,運輸・郵便事務従事者,false,7186,0.350000,1.00,0.350000,20531,default_neutral,low,
2024,2,輸送・機械運転,鉄道運転従事者,false,90,0.500000,1.00,0.500000,180,default_neutral,low,
2024,2,建設・採掘,電気工事従事者,false,19165,0.550000,1.10,0.605000,31678,default_heuristic,low,
2024,2,サービス,飲食物調理従事者,true,126152,0.450000,1.00,0.450000,280338,default_neutral,low,
2024,3,サービス,その他のサービス職業従事者,false,34680,0.450000,1.00,0.450000,77067,default_neutral,low,
2024,3,専門・技術,その他の保健医療従事者,false,24449,0.340000,1.00,0.340000,71909,default_neutral,low,
2024,3,専門・技術,その他の専門的職業,false,42923,0.340000,1.00,0.340000,126244,default_neutral,low,
2024,3,専門・技術,その他の技術者,false,3641,0.340000,1.00,0.340000,10709,default_neutral,low,
2024,3,輸送・機械運転,その他の輸送従事者,false,6646,0.500000,1.00,0.500000,13292,default_neutral,low,
2024,3,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,51354,0.480000,1.00,0.480000,106988,default_neutral,low,
2024,3,サービス,サービス職業従事者,false,525174,0.450000,0.95,0.427500,1228477,default_heuristic,low,
2024,3,事務,一般事務従事者,true,170749,0.350000,0.85,0.297500,573946,default_heuristic,low,
2024,3,事務,事務従事者,true,240768,0.350000,0.85,0.297500,809304,default_heuristic,low,
2024,3,事務,事務用機器操作員,false,5707,0.350000,1.00,0.350000,16306,default_neutral,low,
2024,3,サービス,介護サービス職業従事者,true,199683,0.450000,1.25,0.562500,354992,default_heuristic,low,
2024,3,集計区分,介護関係職種（注２）カ,false,278676,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,3,事務,会計事務従事者,true,21071,0.350000,0.90,0.315000,66892,default_heuristic,low,
2024,3,専門・技術,保健医療サービス職業従事者,false,27561,0.340000,1.00,0.340000,81062,default_neutral,low,
2024,3,専門・技術,保健師，助産師，看護師,true,102678,0.340000,1.25,0.425000,241595,default_heuristic,low,
2024,3,保安,保安職業従事者,false,82028,0.450000,1.00,0.450000,182284,default_neutral,low,
2024,3,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,3,運搬・清掃・包装等,包装従事者,false,9581,0.480000,1.00,0.480000,19960,default_neutral,low,
2024,3,専門・技術,医師，歯科医師，獣医師，薬剤師,true,10531,0.340000,1.15,0.391000,26934,default_heuristic,low,
2024,3,専門・技術,医療技術者,true,42661,0.340000,1.10,0.374000,114067,default_heuristic,low,
2024,3,販売,商品販売従事者,false,120458,0.350000,0.75,0.262500,458888,default_heuristic,low,
2024,3,事務,営業・販売事務従事者,false,19846,0.350000,0.85,0.297500,66709,default_heuristic,low,
2024,3,販売,営業職業従事者,true,83765,0.350000,0.85,0.297500,281563,default_heuristic,low,
2024,3,建設・採掘,土木作業従事者,false,43312,0.550000,1.00,0.550000,78749,default_neutral,low,
2024,3,事務,外勤事務従事者,false,799,0.350000,1.00,0.350000,2283,default_neutral,low,
2024,3,輸送・機械運転,定置・建設機械運転従事者,false,19240,0.500000,1.00,0.500000,38480,default_neutral,low,
2024,3,サービス,家庭生活支援サービス職業従事者,true,1828,0.450000,1.00,0.450000,4062,default_neutral,low,
2024,3,専門・技術,専門的・技術的職業従事者,false,500216,0.340000,1.00,0.340000,1471224,default_neutral,low,
2024,3,サービス,居住施設・ビル等管理人,false,10603,0.450000,1.00,0.450000,23562,default_neutral,low,
2024,3,専門・技術,建築・土木・測量技術者,false,59865,0.340000,1.05,0.357000,167689,default_heuristic,low,
2024,3,建設・採掘,建設・採掘従事者,false,116944,0.550000,1.00,0.550000,212625,default_neutral,low,
2024,3,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,32493,0.550000,1.10,0.605000,53707,default_heuristic,low,
2024,3,建設・採掘,建設躯体工事従事者,false,21203,0.550000,1.10,0.605000,35046,default_heuristic,low,
2024,3,専門・技術,情報処理・通信技術者,false,53956,0.340000,0.55,0.187000,288535,default_heuristic,low,
2024,3,建設・採掘,採掘従事者,false,317,0.550000,1.00,0.550000,576,default_neutral,low,
2024,3,サービス,接客・給仕職業従事者,false,84939,0.450000,0.95,0.427500,198688,default_heuristic,low,
2024,3,生産工程,機械整備・修理従事者,false,38623,0.500000,1.00,0.500000,77246,default_neutral,low,
2024,3,生産工程,機械検査従事者,false,3318,0.500000,1.00,0.500000,6636,default_neutral,low,
2024,3,生産工程,機械組立従事者,false,21495,0.500000,1.00,0.500000,42990,default_neutral,low,
2024,3,生産工程,機械組立設備制御・監視従事者,false,1627,0.500000,1.00,0.500000,3254,default_neutral,low,
2024,3,運搬・清掃・包装等,清掃従事者,true,76910,0.480000,1.05,0.504000,152599,default_heuristic,low,
2024,3,サービス,生活衛生サービス職業従事者,false,35730,0.450000,0.95,0.427500,83579,default_heuristic,low,
2024,3,生産工程,生産工程従事者,false,210950,0.500000,1.10,0.550000,383545,default_heuristic,low,
2024,3,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,6570,0.500000,1.00,0.500000,13140,default_neutral,low,
2024,3,生産工程,生産設備制御・監視従事者（金属製品）セ,false,3370,0.500000,1.00,0.500000,6740,default_neutral,low,
2024,3,生産工程,生産関連・生産類似作業従事者,false,14334,0.500000,1.00,0.500000,28668,default_neutral,low,
2024,3,事務,生産関連事務従事者,false,15403,0.350000,1.00,0.350000,44009,default_neutral,low,
2024,3,専門・技術,社会福祉専門職業従事者,true,126655,0.340000,1.20,0.408000,310429,default_heuristic,low,
2024,3,管理,管理的職業従事者,false,6384,0.200000,0.60,0.120000,53200,default_heuristic,low,
2024,3,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,5637,0.340000,0.45,0.153000,36843,default_heuristic,low,
2024,3,総計,職業計,false,2239634,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,3,輸送・機械運転,自動車運転従事者,true,106180,0.500000,1.10,0.550000,193055,default_heuristic,low,
2024,3,輸送・機械運転,船舶・航空機運転従事者,false,113,0.500000,1.00,0.500000,226,default_neutral,low,
2024,3,生産工程,製品検査従事者（金属製品を除く）,false,6060,0.500000,1.00,0.500000,12120,default_neutral,low,
2024,3,生産工程,製品検査従事者（金属製品）,false,3748,0.500000,1.00,0.500000,7496,default_neutral,low,
2024,3,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,70762,0.500000,1.00,0.500000,141524,default_neutral,low,
2024,3,生産工程,製品製造・加工処理従事者（金属製品）セ,false,41043,0.500000,1.00,0.500000,82086,default_neutral,low,
2024,3,専門・技術,製造技術者（開発を除く）,false,12712,0.340000,0.90,0.306000,41542,default_heuristic,low,
2024,3,専門・技術,製造技術者（開発）,false,14508,0.340000,0.75,0.255000,56894,default_heuristic,low,
2024,3,販売,販売従事者,false,211204,0.350000,0.80,0.280000,754300,default_heuristic,low,
2024,3,販売,販売類似職業従事者,false,6981,0.350000,0.85,0.297500,23466,default_heuristic,low,
2024,3,輸送・機械運転,輸送・機械運転従事者,false,132265,0.500000,1.05,0.525000,251933,default_heuristic,low,
2024,3,農林漁業,農林漁業従事者,false,18714,0.650000,1.00,0.650000,28791,default_neutral,low,
2024,3,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,194987,0.480000,1.05,0.504000,386879,default_heuristic,low,
2024,3,運搬・清掃・包装等,運搬従事者,false,57142,0.480000,1.00,0.480000,119046,default_neutral,low,
2024,3,事務,運輸・郵便事務従事者,false,7193,0.350000,1.00,0.350000,20551,default_neutral,low,
2024,3,輸送・機械運転,鉄道運転従事者,false,86,0.500000,1.00,0.500000,172,default_neutral,low,
2024,3,建設・採掘,電気工事従事者,false,19619,0.550000,1.10,0.605000,32428,default_heuristic,low,
2024,3,サービス,飲食物調理従事者,true,130150,0.450000,1.00,0.450000,289222,default_neutral,low,
2024,4,サービス,その他のサービス職業従事者,false,32102,0.450000,1.00,0.450000,71338,default_neutral,low,
2024,4,専門・技術,その他の保健医療従事者,false,23896,0.340000,1.00,0.340000,70282,default_neutral,low,
2024,4,専門・技術,その他の専門的職業,false,34702,0.340000,1.00,0.340000,102065,default_neutral,low,
2024,4,専門・技術,その他の技術者,false,4217,0.340000,1.00,0.340000,12403,default_neutral,low,
2024,4,輸送・機械運転,その他の輸送従事者,false,6652,0.500000,1.00,0.500000,13304,default_neutral,low,
2024,4,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,49206,0.480000,1.00,0.480000,102512,default_neutral,low,
2024,4,サービス,サービス職業従事者,false,520820,0.450000,0.95,0.427500,1218292,default_heuristic,low,
2024,4,事務,一般事務従事者,true,148810,0.350000,0.85,0.297500,500202,default_heuristic,low,
2024,4,事務,事務従事者,true,217819,0.350000,0.85,0.297500,732165,default_heuristic,low,
2024,4,事務,事務用機器操作員,false,5694,0.350000,1.00,0.350000,16269,default_neutral,low,
2024,4,サービス,介護サービス職業従事者,true,197497,0.450000,1.25,0.562500,351106,default_heuristic,low,
2024,4,集計区分,介護関係職種（注２）カ,false,272078,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,4,事務,会計事務従事者,true,21016,0.350000,0.90,0.315000,66717,default_heuristic,low,
2024,4,専門・技術,保健医療サービス職業従事者,false,26508,0.340000,1.00,0.340000,77965,default_neutral,low,
2024,4,専門・技術,保健師，助産師，看護師,true,99347,0.340000,1.25,0.425000,233758,default_heuristic,low,
2024,4,保安,保安職業従事者,false,81133,0.450000,1.00,0.450000,180296,default_neutral,low,
2024,4,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,4,運搬・清掃・包装等,包装従事者,false,9341,0.480000,1.00,0.480000,19460,default_neutral,low,
2024,4,専門・技術,医師，歯科医師，獣医師，薬剤師,true,10372,0.340000,1.15,0.391000,26527,default_heuristic,low,
2024,4,専門・技術,医療技術者,true,40953,0.340000,1.10,0.374000,109500,default_heuristic,low,
2024,4,販売,商品販売従事者,false,119769,0.350000,0.75,0.262500,456263,default_heuristic,low,
2024,4,事務,営業・販売事務従事者,false,19243,0.350000,0.85,0.297500,64682,default_heuristic,low,
2024,4,販売,営業職業従事者,true,81351,0.350000,0.85,0.297500,273449,default_heuristic,low,
2024,4,建設・採掘,土木作業従事者,false,43356,0.550000,1.00,0.550000,78829,default_neutral,low,
2024,4,事務,外勤事務従事者,false,726,0.350000,1.00,0.350000,2074,default_neutral,low,
2024,4,輸送・機械運転,定置・建設機械運転従事者,false,18840,0.500000,1.00,0.500000,37680,default_neutral,low,
2024,4,サービス,家庭生活支援サービス職業従事者,true,1912,0.450000,1.00,0.450000,4249,default_neutral,low,
2024,4,専門・技術,専門的・技術的職業従事者,false,477103,0.340000,1.00,0.340000,1403244,default_neutral,low,
2024,4,サービス,居住施設・ビル等管理人,false,10113,0.450000,1.00,0.450000,22473,default_neutral,low,
2024,4,専門・技術,建築・土木・測量技術者,false,59399,0.340000,1.05,0.357000,166384,default_heuristic,low,
2024,4,建設・採掘,建設・採掘従事者,false,116213,0.550000,1.00,0.550000,211296,default_neutral,low,
2024,4,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,32064,0.550000,1.10,0.605000,52998,default_heuristic,low,
2024,4,建設・採掘,建設躯体工事従事者,false,20926,0.550000,1.10,0.605000,34588,default_heuristic,low,
2024,4,専門・技術,情報処理・通信技術者,false,53610,0.340000,0.55,0.187000,286684,default_heuristic,low,
2024,4,建設・採掘,採掘従事者,false,334,0.550000,1.00,0.550000,607,default_neutral,low,
2024,4,サービス,接客・給仕職業従事者,false,85867,0.450000,0.95,0.427500,200858,default_heuristic,low,
2024,4,生産工程,機械整備・修理従事者,false,37783,0.500000,1.00,0.500000,75566,default_neutral,low,
2024,4,生産工程,機械検査従事者,false,3210,0.500000,1.00,0.500000,6420,default_neutral,low,
2024,4,生産工程,機械組立従事者,false,20121,0.500000,1.00,0.500000,40242,default_neutral,low,
2024,4,生産工程,機械組立設備制御・監視従事者,false,1602,0.500000,1.00,0.500000,3204,default_neutral,low,
2024,4,運搬・清掃・包装等,清掃従事者,true,75813,0.480000,1.05,0.504000,150423,default_heuristic,low,
2024,4,サービス,生活衛生サービス職業従事者,false,34742,0.450000,0.95,0.427500,81268,default_heuristic,low,
2024,4,生産工程,生産工程従事者,false,205213,0.500000,1.10,0.550000,373115,default_heuristic,low,
2024,4,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,6388,0.500000,1.00,0.500000,12776,default_neutral,low,
2024,4,生産工程,生産設備制御・監視従事者（金属製品）セ,false,3241,0.500000,1.00,0.500000,6482,default_neutral,low,
2024,4,生産工程,生産関連・生産類似作業従事者,false,14158,0.500000,1.00,0.500000,28316,default_neutral,low,
2024,4,事務,生産関連事務従事者,false,14762,0.350000,1.00,0.350000,42177,default_neutral,low,
2024,4,専門・技術,社会福祉専門職業従事者,true,117832,0.340000,1.20,0.408000,288804,default_heuristic,low,
2024,4,管理,管理的職業従事者,false,6274,0.200000,0.60,0.120000,52283,default_heuristic,low,
2024,4,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,5565,0.340000,0.45,0.153000,36373,default_heuristic,low,
2024,4,総計,職業計,false,2172212,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,4,輸送・機械運転,自動車運転従事者,true,104238,0.500000,1.10,0.550000,189524,default_heuristic,low,
2024,4,輸送・機械運転,船舶・航空機運転従事者,false,109,0.500000,1.00,0.500000,218,default_neutral,low,
2024,4,生産工程,製品検査従事者（金属製品を除く）,false,5848,0.500000,1.00,0.500000,11696,default_neutral,low,
2024,4,生産工程,製品検査従事者（金属製品）,false,3606,0.500000,1.00,0.500000,7212,default_neutral,low,
2024,4,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,69434,0.500000,1.00,0.500000,138868,default_neutral,low,
2024,4,生産工程,製品製造・加工処理従事者（金属製品）セ,false,39822,0.500000,1.00,0.500000,79644,default_neutral,low,
2024,4,専門・技術,製造技術者（開発を除く）,false,12460,0.340000,0.90,0.306000,40719,default_heuristic,low,
2024,4,専門・技術,製造技術者（開発）,false,14750,0.340000,0.75,0.255000,57843,default_heuristic,low,
2024,4,販売,販売従事者,false,207832,0.350000,0.80,0.280000,742257,default_heuristic,low,
2024,4,販売,販売類似職業従事者,false,6712,0.350000,0.85,0.297500,22561,default_heuristic,low,
2024,4,輸送・機械運転,輸送・機械運転従事者,false,129956,0.500000,1.05,0.525000,247535,default_heuristic,low,
2024,4,農林漁業,農林漁業従事者,false,17926,0.650000,1.00,0.650000,27578,default_neutral,low,
2024,4,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,191923,0.480000,1.05,0.504000,380800,default_heuristic,low,
2024,4,運搬・清掃・包装等,運搬従事者,false,57563,0.480000,1.00,0.480000,119923,default_neutral,low,
2024,4,事務,運輸・郵便事務従事者,false,7568,0.350000,1.00,0.350000,21623,default_neutral,low,
2024,4,輸送・機械運転,鉄道運転従事者,false,117,0.500000,1.00,0.500000,234,default_neutral,low,
2024,4,建設・採掘,電気工事従事者,false,19533,0.550000,1.10,0.605000,32286,default_heuristic,low,
2024,4,サービス,飲食物調理従事者,true,132079,0.450000,1.00,0.450000,293509,default_neutral,low,
2024,5,サービス,その他のサービス職業従事者,false,31849,0.450000,1.00,0.450000,70776,default_neutral,low,
2024,5,専門・技術,その他の保健医療従事者,false,23715,0.340000,1.00,0.340000,69750,default_neutral,low,
2024,5,専門・技術,その他の専門的職業,false,31442,0.340000,1.00,0.340000,92476,default_neutral,low,
2024,5,専門・技術,その他の技術者,false,15495,0.340000,1.00,0.340000,45574,default_neutral,low,
2024,5,輸送・機械運転,その他の輸送従事者,false,6420,0.500000,1.00,0.500000,12840,default_neutral,low,
2024,5,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,47633,0.480000,1.00,0.480000,99235,default_neutral,low,
2024,5,サービス,サービス職業従事者,false,524871,0.450000,0.95,0.427500,1227768,default_heuristic,low,
2024,5,事務,一般事務従事者,true,141003,0.350000,0.85,0.297500,473960,default_heuristic,low,
2024,5,事務,事務従事者,true,208969,0.350000,0.85,0.297500,702417,default_heuristic,low,
2024,5,事務,事務用機器操作員,false,5355,0.350000,1.00,0.350000,15300,default_neutral,low,
2024,5,サービス,介護サービス職業従事者,true,202352,0.450000,1.25,0.562500,359737,default_heuristic,low,
2024,5,集計区分,介護関係職種（注２）カ,false,276520,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,5,事務,会計事務従事者,true,20875,0.350000,0.90,0.315000,66270,default_heuristic,low,
2024,5,専門・技術,保健医療サービス職業従事者,false,26229,0.340000,1.00,0.340000,77144,default_neutral,low,
2024,5,専門・技術,保健師，助産師，看護師,true,98312,0.340000,1.25,0.425000,231322,default_heuristic,low,
2024,5,保安,保安職業従事者,false,81502,0.450000,1.00,0.450000,181116,default_neutral,low,
2024,5,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,5,運搬・清掃・包装等,包装従事者,false,8691,0.480000,1.00,0.480000,18106,default_neutral,low,
2024,5,専門・技術,医師，歯科医師，獣医師，薬剤師,true,10152,0.340000,1.15,0.391000,25964,default_heuristic,low,
2024,5,専門・技術,医療技術者,true,40379,0.340000,1.10,0.374000,107965,default_heuristic,low,
2024,5,販売,商品販売従事者,false,119587,0.350000,0.75,0.262500,455570,default_heuristic,low,
2024,5,事務,営業・販売事務従事者,false,19044,0.350000,0.85,0.297500,64013,default_heuristic,low,
2024,5,販売,営業職業従事者,true,80224,0.350000,0.85,0.297500,269661,default_heuristic,low,
2024,5,建設・採掘,土木作業従事者,false,42360,0.550000,1.00,0.550000,77018,default_neutral,low,
2024,5,事務,外勤事務従事者,false,666,0.350000,1.00,0.350000,1903,default_neutral,low,
2024,5,輸送・機械運転,定置・建設機械運転従事者,false,18795,0.500000,1.00,0.500000,37590,default_neutral,low,
2024,5,サービス,家庭生活支援サービス職業従事者,true,1863,0.450000,1.00,0.450000,4140,default_neutral,low,
2024,5,専門・技術,専門的・技術的職業従事者,false,481420,0.340000,1.00,0.340000,1415941,default_neutral,low,
2024,5,サービス,居住施設・ビル等管理人,false,9649,0.450000,1.00,0.450000,21442,default_neutral,low,
2024,5,専門・技術,建築・土木・測量技術者,false,58375,0.340000,1.05,0.357000,163515,default_heuristic,low,
2024,5,建設・採掘,建設・採掘従事者,false,114169,0.550000,1.00,0.550000,207580,default_neutral,low,
2024,5,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,31511,0.550000,1.10,0.605000,52084,default_heuristic,low,
2024,5,建設・採掘,建設躯体工事従事者,false,20384,0.550000,1.10,0.605000,33693,default_heuristic,low,
2024,5,専門・技術,情報処理・通信技術者,false,53574,0.340000,0.55,0.187000,286492,default_heuristic,low,
2024,5,建設・採掘,採掘従事者,false,348,0.550000,1.00,0.550000,633,default_neutral,low,
2024,5,サービス,接客・給仕職業従事者,false,87863,0.450000,0.95,0.427500,205527,default_heuristic,low,
2024,5,生産工程,機械整備・修理従事者,false,37393,0.500000,1.00,0.500000,74786,default_neutral,low,
2024,5,生産工程,機械検査従事者,false,3005,0.500000,1.00,0.500000,6010,default_neutral,low,
2024,5,生産工程,機械組立従事者,false,19186,0.500000,1.00,0.500000,38372,default_neutral,low,
2024,5,生産工程,機械組立設備制御・監視従事者,false,1514,0.500000,1.00,0.500000,3028,default_neutral,low,
2024,5,運搬・清掃・包装等,清掃従事者,true,74237,0.480000,1.05,0.504000,147296,default_heuristic,low,
2024,5,サービス,生活衛生サービス職業従事者,false,34362,0.450000,0.95,0.427500,80379,default_heuristic,low,
2024,5,生産工程,生産工程従事者,false,199959,0.500000,1.10,0.550000,363562,default_heuristic,low,
2024,5,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,6313,0.500000,1.00,0.500000,12626,default_neutral,low,
2024,5,生産工程,生産設備制御・監視従事者（金属製品）セ,false,3196,0.500000,1.00,0.500000,6392,default_neutral,low,
2024,5,生産工程,生産関連・生産類似作業従事者,false,13671,0.500000,1.00,0.500000,27342,default_neutral,low,
2024,5,事務,生産関連事務従事者,false,14415,0.350000,1.00,0.350000,41186,default_neutral,low,
2024,5,専門・技術,社会福祉専門職業従事者,true,117511,0.340000,1.20,0.408000,288017,default_heuristic,low,
2024,5,管理,管理的職業従事者,false,6264,0.200000,0.60,0.120000,52200,default_heuristic,low,
2024,5,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,5424,0.340000,0.45,0.153000,35451,default_heuristic,low,
2024,5,総計,職業計,false,2156105,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2024,5,輸送・機械運転,自動車運転従事者,true,103073,0.500000,1.10,0.550000,187405,default_heuristic,low,
2024,5,輸送・機械運転,船舶・航空機運転従事者,false,104,0.500000,1.00,0.500000,208,default_neutral,low,
2024,5,生産工程,製品検査従事者（金属製品を除く）,false,5591,0.500000,1.00,0.500000,11182,default_neutral,low,
2024,5,生産工程,製品検査従事者（金属製品）,false,3340,0.500000,1.00,0.500000,6680,default_neutral,low,
2024,5,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,68269,0.500000,1.00,0.500000,136538,default_neutral,low,
2024,5,生産工程,製品製造・加工処理従事者（金属製品）セ,false,38481,0.500000,1.00,0.500000,76962,default_neutral,low,
2024,5,専門・技術,製造技術者（開発を除く）,false,12280,0.340000,0.90,0.306000,40131,default_heuristic,low,
2024,5,専門・技術,製造技術者（開発）,false,14761,0.340000,0.75,0.255000,57886,default_heuristic,low,
2024,5,販売,販売従事者,false,206379,0.350000,0.80,0.280000,737068,default_heuristic,low,
2024,5,販売,販売類似職業従事者,false,6568,0.350000,0.85,0.297500,22077,default_heuristic,low,
2024,5,輸送・機械運転,輸送・機械運転従事者,false,128509,0.500000,1.05,0.525000,244779,default_heuristic,low,
2024,5,農林漁業,農林漁業従事者,false,17257,0.650000,1.00,0.650000,26549,default_neutral,low,
2024,5,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,186806,0.480000,1.05,0.504000,370647,default_heuristic,low,
2024,5,運搬・清掃・包装等,運搬従事者,false,56245,0.480000,1.00,0.480000,117177,default_neutral,low,
2024,5,事務,運輸・郵便事務従事者,false,7611,0.350000,1.00,0.350000,21746,default_neutral,low,
2024,5,輸送・機械運転,鉄道運転従事者,false,117,0.500000,1.00,0.500000,234,default_neutral,low,
2024,5,建設・採掘,電気工事従事者,false,19566,0.550000,1.10,0.605000,32340,default_heuristic,low,
2024,5,サービス,飲食物調理従事者,true,130704,0.450000,1.00,0.450000,290453,default_neutral,low,
2024,6,サービス,その他のサービス職業従事者,false,31297,0.450000,1.00,0.450000,69549,default_neutral,low,
2024,6,専門・技術,その他の保健医療従事者,false,22628,0.340000,1.00,0.340000,66553,default_neutral,low,
2024,6,専門・技術,その他の専門的職業,false,30616,0.340000,1.00,0.340000,90047,default_neutral,low,
2024,6,専門・技術,その他の技術者,false,28057,0.340000,1.00,0.340000,82521,default_neutral,low,
2024,6,輸送・機械運転,その他の輸送従事者,false,6325,0.500000,1.00,0.500000,12650,default_neutral,low,
